GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2013,2014,2015,2016,2017,2018,2019,2020
" ""48455""","Trinity, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,14450,14303,14541,14535,14680,14672,14675,14883
" ""48455""","Trinity, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,32409,33657,33528,34305,34307,35801,37399,39206
" ""48457""","Tyler, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,623696,655335,669196,669623,666334,692303,723796,792250
" ""48457""","Tyler, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,21509,21469,21372,21416,21498,21593,21523,21591
" ""48457""","Tyler, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,28997,30525,31312,31267,30995,32061,33629,36694
" ""48459""","Upshur, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1383238,1450728,1445101,1396339,1444832,1534894,1588285,1672877
" ""48459""","Upshur, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,39769,40303,40343,40807,41103,41150,41705,42166
" ""48459""","Upshur, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,34782,35996,35820,34218,35151,37300,38084,39674
" ""48461""","Upton, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,168830,183085,168823,144898,158179,165550,174128,182702
" ""48461""","Upton, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,3389,3486,3658,3698,3657,3632,3644,3623
" ""48461""","Upton, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,49817,52520,46152,39183,43254,45581,47785,50428
" ""48463""","Uvalde, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1025354,1089288,1069239,1013146,1059468,1078157,1131156,1210220
" ""48463""","Uvalde, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,26905,27017,26948,27082,27073,26805,26794,26742
" ""48463""","Uvalde, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,38110,40319,39678,37410,39134,40222,42217,45255
" ""48465""","Val Verde, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1570764,1637056,1680431,1687906,1711039,1768213,1890179,2014035
" ""48465""","Val Verde, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,49027,48821,48860,48901,49071,49048,49041,49028
" ""48465""","Val Verde, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,32039,33532,34393,34517,34869,36051,38543,41079
" ""48467""","Van Zandt, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1771695,1837028,1890125,1961406,2071236,2173735,2275372,2454113
" ""48467""","Van Zandt, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,52328,52782,53431,54407,55141,56025,56744,57533
" ""48467""","Van Zandt, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,33857,34804,35375,36051,37563,38799,40099,42656
" ""48469""","Victoria, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,4049829,4342507,4246846,3942159,4144081,4392542,4843221,4953641
" ""48469""","Victoria, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,90075,91037,92130,92423,92011,91829,92021,91936
" ""48469""","Victoria, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,44961,47700,46096,42653,45039,47834,52632,53881
" ""48471""","Walker, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1749176,1863679,1898093,1953436,1987121,2128593,2230966,2333372
" ""48471""","Walker, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,69402,70064,70825,71811,72764,73037,71700,72164
" ""48471""","Walker, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,25204,26600,26800,27202,27309,29144,31115,32334
" ""48473""","Waller, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1644436,1789713,1805357,1898575,2038334,2229533,2376917,2572638
" ""48473""","Waller, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,45436,46793,48663,50062,51736,53568,55311,57452
" ""48473""","Waller, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,36192,38247,37099,37924,39399,41621,42974,44779
" ""48475""","Ward, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,485998,516760,472323,422020,470951,588669,654764,581974
" ""48475""","Ward, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,11206,11571,11630,11573,11377,11691,11985,12097
" ""48475""","Ward, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,43369,44660,40612,36466,41395,50352,54632,48109
" ""48477""","Washington, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1690127,1764447,1730972,1670882,1770704,1960037,2053296,2089960
" ""48477""","Washington, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,34187,34384,34820,34688,34804,35485,35626,35771
" ""48477""","Washington, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,49438,51316,49712,48169,50876,55236,57635,58426
" ""48479""","Webb, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,7708851,7988731,8090246,8175731,8392624,8765977,9205187,9892562
" ""48479""","Webb, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,264280,267258,269598,272053,273378,274734,276387,277681
" ""48479""","Webb, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,29169,29891,30009,30052,30700,31907,33305,35626
" ""48481""","Wharton, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1677563,1706172,1737434,1686443,1758120,1813128,1934672,2016899
" ""48481""","Wharton, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,41115,41082,41369,41619,41869,41515,41671,41685
" ""48481""","Wharton, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,40802,41531,41998,40521,41991,43674,46427,48384
" ""48483""","Wheeler, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,316368,307991,251331,210858,220576,227479,225848,240826
" ""48483""","Wheeler, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,5720,5701,5665,5526,5301,5136,5026,4946
" ""48483""","Wheeler, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,55309,54024,44366,38157,41610,44291,44936,48691
" ""48485""","Wichita, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,5714369,5670762,5339927,5231303,5435623,5656397,5849640,6170359
" ""48485""","Wichita, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,132255,132721,131050,131386,131807,132046,132328,133205
" ""48485""","Wichita, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,43207,42727,40747,39816,41239,42837,44206,46322
" ""48487""","Wilbarger, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,500651,505802,512441,516644,535517,584641,635974,621794
" ""48487""","Wilbarger, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,13208,12991,13059,12893,12693,12753,12695,12552
" ""48487""","Wilbarger, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,37905,38935,39240,40072,42190,45843,50096,49537
" ""48489""","Willacy, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,548319,508316,531073,527915,547354,580509,597605,671018
" ""48489""","Willacy, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,22016,21926,21852,21749,21489,21414,21280,21161
" ""48489""","Willacy, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,24905,23183,24303,24273,25471,27109,28083,31710
" ""48491""","Williamson, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,19403529,21360917,23481984,25128987,27200964,29525138,31788378,35028351
" ""48491""","Williamson, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,470494,488446,507728,528207,546837,567465,591823,617855
" ""48491""","Williamson, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,41241,43732,46249,47574,49742,52030,53713,56693
" ""48493""","Wilson, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1880502,2023959,1992088,2031855,2151267,2321109,2458290,2587904
" ""48493""","Wilson, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,45224,46147,47181,48202,49226,50150,50950,52023
" ""48493""","Wilson, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,41582,43859,42222,42153,43702,46283,48249,49745
" ""48495""","Winkler, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,302772,336410,324001,301631,367969,474715,523792,491033
" ""48495""","Winkler, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,7631,7818,8028,7917,7595,7743,7970,7887
" ""48495""","Winkler, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,39677,43030,40359,38099,48449,61309,65720,62259
" ""48497""","Wise, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,2441779,2660872,2610205,2628924,2800459,3012358,3196519,3442975
" ""48497""","Wise, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,60991,61668,62813,64428,65781,68251,69877,71084
" ""48497""","Wise, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,40035,43148,41555,40804,42572,44136,45745,48435
" ""48499""","Wood, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1475401,1571822,1607212,1611465,1680784,1766158,1852024,1989497
" ""48499""","Wood, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,42366,42791,43142,43790,44325,45242,45621,46291
" ""48499""","Wood, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,34825,36733,37254,36800,37920,39038,40596,42978
" ""48501""","Yoakum, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,420069,395280,351091,314822,365947,370062,386402,386328
" ""48501""","Yoakum, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,8218,8392,8635,8626,8527,8520,8686,8702
" ""48501""","Yoakum, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,51116,47102,40659,36497,42916,43435,44486,44395
" ""48503""","Young, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,972312,1007501,911457,840689,870290,919373,929565,952974
" ""48503""","Young, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,18353,18267,18154,18095,17916,17953,17937,17904
" ""48503""","Young, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,52978,55154,50207,46460,48576,51210,51824,53227
" ""48505""","Zapata, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,477577,495595,429378,364932,387215,406510,412471,410724
" ""48505""","Zapata, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,14375,14359,14474,14420,14251,14151,14221,14172
" ""48505""","Zapata, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,33223,34515,29665,25307,27171,28727,29004,28981
" ""48507""","Zavala, TX",6,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,303510,329735,334828,315781,325480,346333,365390,394305
" ""48507""","Zavala, TX",6,CAINC1,2.0,...,Population (persons) 1/,Number of persons,12203,12254,12322,12125,11946,11934,11807,11840
" ""48507""","Zavala, TX",6,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,24872,26908,27173,26044,27246,29021,30947,33303
" ""49000""",Utah,7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,106176204,112620169,121339160,127881434,135658763,146326354,157335049,169656348
" ""49000""",Utah,7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,2898773,2938327,2983626,3044241,3103540,3155153,3203383,3249879
" ""49000""",Utah,7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,36628,38328,40668,42008,43711,46377,49115,52204
" ""49001""","Beaver, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,212598,210116,187621,177917,207107,232684,263927,281711
" ""49001""","Beaver, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,6454,6428,6351,6463,6402,6620,6725,6761
" ""49001""","Beaver, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,32941,32688,29542,27529,32350,35149,39246,41667
" ""49003""","Box Elder, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1588730,1664982,1739614,1803264,1916896,2074614,2256733,2515773
" ""49003""","Box Elder, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,50730,51309,51839,52995,53999,54807,55957,57007
" ""49003""","Box Elder, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,31317,32450,33558,34027,35499,37853,40330,44131
" ""49005""","Cache, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,3630009,3836103,4137539,4332091,4638028,5025895,5398580,5843271
" ""49005""","Cache, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,117070,117956,119777,122347,124448,126574,128309,130004
" ""49005""","Cache, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,31007,32521,34544,35408,37269,39707,42075,44947
" ""49007""","Carbon, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,686455,700738,715702,699137,719538,776633,823283,881456
" ""49007""","Carbon, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,20908,20642,20400,20349,20171,20248,20476,20760
" ""49007""","Carbon, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,32832,33947,35083,34357,35672,38356,40207,42459
" ""49009""","Daggett, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,41227,41117,44639,42833,42499,41931,45749,50029
" ""49009""","Daggett, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,1141,1125,1107,1075,1012,984,964,1026
" ""49009""","Daggett, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,36132,36548,40324,39845,41995,42613,47457,48761
" ""49011""","Davis, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,12148906,12820127,13692350,14556128,15221890,16196403,17330892,18626863
" ""49011""","Davis, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,322368,328891,334814,341255,346858,351154,355304,359232
" ""49011""","Davis, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,37686,38980,40895,42655,43885,46123,48778,51852
" ""49013""","Duchesne, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,776834,830935,750469,676544,714982,716968,766744,811282
" ""49013""","Duchesne, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,19959,20197,20743,20226,19852,19902,19877,19894
" ""49013""","Duchesne, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,38921,41142,36179,33449,36016,36025,38574,40780
" ""49015""","Emery, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,302172,315998,306449,305370,309900,335172,349654,386163
" ""49015""","Emery, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,10761,10641,10360,10221,10027,10039,10061,10147
" ""49015""","Emery, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,28080,29696,29580,29877,30907,33387,34753,38057
" ""49017""","Garfield, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,157138,159479,174126,174190,185706,185717,197510,224278
" ""49017""","Garfield, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,5033,5009,4966,4956,5022,4970,5000,5050
" ""49017""","Garfield, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,31222,31838,35064,35147,36978,37368,39502,44411
" ""49019""","Grand, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,375781,391338,414613,451174,491311,540000,572895,596848
" ""49019""","Grand, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,9361,9464,9530,9616,9591,9715,9773,9796
" ""49019""","Grand, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,40143,41350,43506,46919,51226,55584,58620,60928
" ""49021""","Iron, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,1214998,1295291,1378352,1437415,1539911,1703296,1881822,2068692
" ""49021""","Iron, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,46560,47080,48166,49755,50944,52959,55269,56814
" ""49021""","Iron, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,26095,27513,28617,28890,30228,32163,34048,36412
" ""49023""","Juab, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,296104,307648,342899,359492,378366,435247,464471,515565
" ""49023""","Juab, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,10269,10418,10560,11045,11308,11639,12002,12122
" ""49023""","Juab, UT",7,CAINC1,3.0,...,Per capita personal income (dollars) 2/,Dollars,28835,29530,32471,32548,33460,37396,38699,42531
" ""49025""","Kane, UT",7,CAINC1,1.0,...,Personal income (thousands of dollars),Thousands of dollars,234270,249284,264713,275956,293229,308936,327551,356714
" ""49025""","Kane, UT",7,CAINC1,2.0,...,Population (persons) 1/,Number of persons,7128,7172,7045,7306,7535,7663,7873,7914
